SCHOOL,DISTRICT,CODE,NAME,ENG,NEP,MATH,SCI,SOC,HPE,TOTAL,SAP,DIST,FIRST,SEC,THIRD,PASS,FAIL,PASS.PERCENT
4231,SALYAN,56018,TRIBHUVAN JANATA MA VI MARKE,30,38,31,28,30,30,53,53,0,0,9,16,25,28,47
4228,SALYAN,56015,TRIBHUVAN JANTA MA VI SANKHAPIPAL CHYURA,31,5,35,2,37,43,59,59,0,0,32,7,39,20,66
807,KHOTANG,12004,TRIBHUVAN MA VI AINSELUKHARKA,27,47,17,25,42,35,63,63,0,0,6,1,7,56,11
3596,PALPA,45031,TRIBHUVAN MA VI ARGHALI,26,49,32,25,33,48,65,65,0,5,21,3,29,36,45
4786,KAILALI,73011,TRIBHUVAN MA VI BATANPUR,21,37,21,24,33,35,32,32,0,1,3,1,5,27,16
3482,NAWALPARASI,44014,TRIBHUVAN MA VI BELATARI,3,46,39,28,45,46,111,111,0,7,47,10,64,46,58
3662,GULMI,46015,TRIBHUVAN MA VI BHUWACHIDI KURGHA,33,45,35,30,54,46,43,43,0,8,15,0,23,20,53
3470,NAWALPARASI,44002,TRIBHUVAN MA VI BULINGTAR,16,29,16,13,30,40,77,76,0,0,4,1,5,71,7
4439,DAILEKH,65001,TRIBHUVAN MA VI DAILEKHBAZAR,28,45,27,22,53,35,193,193,0,22,39,3,64,129,33
4424,JAJARKOT,64005,TRIBHUVAN MA VI DALLI,18,40,12,17,23,34,36,36,0,0,0,1,1,35,3
586,MORANG,9090,TRIBHUVAN MA VI GOHIGADA,25,36,31,30,47,36,35,35,0,1,16,4,21,14,60
1328,MAHOTTARI,21018,TRIBHUVAN MA VI GOUSHALA BAZAR,28,41,40,31,3,42,94,94,0,6,38,4,48,46,51
2660,MAKWANPUR,33063,TRIBHUVAN MA VI HATIYA-5,26,47,30,25,38,40,19,19,0,1,5,2,8,11,42
4417,JUMLA,63013,TRIBHUVAN MA VI JHARJWALA,23,43,24,20,32,37,36,35,0,0,6,0,6,29,17
4600,BARDIA,68007,TRIBHUVAN MA VI KAKAURA DEUDAKALA,28,48,22,27,37,40,119,119,0,12,18,2,32,87,27
4624,BARDIA,68043,TRIBHUVAN MA VI KANCHANPUR,30,46,23,20,37,32,101,101,0,5,23,2,30,71,30
4541,BANKE,67008,TRIBHUVAN MA VI KOHALPUR,29,5,31,29,4,43,167,167,0,14,61,4,79,88,47
3282,TANAHUN,42016,TRIBHUVAN MA VI MANECHOWKA,26,49,27,33,41,32,40,40,0,6,5,0,11,29,28
1083,DOLAKHA,17004,TRIBHUVAN MA VI MELUNG,22,43,27,23,4,42,113,113,0,5,25,3,33,80,29
29,TAPLEJUNG,1028,TRIBHUVAN MA VI MEWAKHOLA THUKIYA,18,35,22,16,36,29,60,60,0,0,4,1,5,55,8
2604,MAKWANPUR,33004,TRIBHUVAN MA VI NAWALPUR,37,54,5,3,52,46,100,100,1,19,43,1,64,36,64
4020,BAGLUNG,52004,TRIBHUVAN MA VI PAINYUNPATA BALEBA,22,42,22,28,38,38,50,50,0,2,8,1,11,39,22
4103,PARBAT,53013,TRIBHUVAN MA VI SHANKAR POKHARI,20,44,24,18,45,45,97,97,0,1,14,1,16,81,16
4606,BARDIA,68013,TRIBHUVAN MA VI SURYA PATUWA,33,43,36,3,43,34,10,9,0,0,8,0,8,1,89
1492,NUWAKOT,25001,TRIBHUVAN TRISHULI MA VI TRISHULI BAZAR,30,51,53,30,46,48,84,84,0,15,36,4,55,29,65
1267,DHANUSHA,20044,TRIBHUWAN ADARSHA MA VI BINDI,23,38,26,21,42,3,25,25,0,2,1,0,3,22,12
3513,NAWALPARASI,44045,TRIBHUWAN BAL MA VI DHOKI,21,40,26,18,45,45,51,51,0,3,8,0,11,40,22
717,SUNSARI,10054,TRIBHUWAN MA VI ARTA BAKULAWA DUMRAHA-2,26,47,26,29,39,35,58,58,0,2,18,3,23,35,40
4807,KAILALI,73032,TRIBHUWAN MA VI BORADADI,28,50,37,32,45,50,50,50,0,6,16,0,22,28,44
3094,LAMJUNG,40062,TRIBHUWAN MA VI GHANPOKHARA,39,4,39,21,39,36,8,8,0,0,3,1,4,4,50
4420,JAJARKOT,64001,TRIBHUWAN MA VI KHALANGA,25,45,27,18,3,32,114,114,0,0,15,3,18,96,16
179,JHAPA,4025,TRIBHUWAN MA VI PANCHGACHI,22,4,24,34,44,40,45,45,0,3,7,0,10,35,22
5011,KANCHANPUR,77022,TRIBHUWAN MA VI TILACHOUR,29,51,35,28,41,40,13,13,0,1,5,0,6,7,46
3154,KASKI,41057,TRIBHUWAN SHANTI MA VI KHUDIBAZAR,4,5,39,32,50,44,51,51,0,8,26,0,34,17,67
4640,BAJURA,69007,TRIBHUWANESHWARI MA VI CHHATARA,14,43,10,29,36,35,13,13,0,0,0,0,0,13,000
370,TEHRATHUM,6010,TRI-MOHAN MA VI MULPANI,16,53,32,38,45,34,22,22,0,0,1,0,1,21,5
4779,KAILALI,73004,TRINAGAR SADHARAN MA VI DHANGADHI,25,46,34,29,40,47,108,107,0,2,39,1,42,65,39
4859,KAILALI,73086,TRINITY ENGLISH BOARDING SCHOOL TIKAPUR,51,50,63,42,48,46,20,20,0,10,8,0,18,2,90
2397,LALITPUR,32007,TRI-PADMA VIDYASHRAM MA VI PULCHOWK,55,59,61,36,50,44,50,50,0,27,22,0,49,1,98
1110,DOLAKHA,17031,TRIPURA GLORIOUS ACADEMY CHARIKOT,6,56,75,49,69,59,18,18,1,16,1,0,18,0,100
4177,RUKUM,54021,TRIPURA MA VI CHHING,22,4,2,25,3,32,23,23,0,0,2,2,4,19,17
4380,DOLPA,61001,TRIPURA MA VI KAIGAUN,30,47,2,25,32,33,23,23,0,0,2,1,3,20,13
1575,DHADING,26021,TRIPURA SUNDARI MA VI KHARI,30,42,38,21,47,39,53,53,0,5,13,2,20,33,38
1594,DHADING,26040,TRIPURA SUNDARI MA VI SALYANKOT KATHERI,38,49,50,26,5,37,16,16,0,3,10,0,13,3,81
4698,ACHHAM,71004,TRIPURA SUNDARI MA VI SHRIKOT,23,48,33,27,4,34,129,129,0,8,33,6,47,82,36
1460,SINDHUPALCH,23041,TRIPURA SUNDARI MA VI TAUTHALI,24,47,37,27,5,41,28,28,0,1,10,4,15,13,54
4498,SURKHET,66021,TRIPURESHWAR MA VI DHODEKHALI,37,52,31,30,44,5,50,50,0,6,21,1,28,22,56
1136,RAMECHHAP,18013,TRIPURESHWAR MA VI DURAGAUN,21,51,42,28,44,38,23,23,0,2,3,0,5,18,22
4199,ROLPA,55011,TRIPURESHWARI MA VI KHUNGRI,27,48,22,30,37,44,17,17,0,0,5,0,5,12,29
256,JHAPA,4103,TRI-RATNA SECONDARY SCHOOL BHUTANESE REF,31,4,18,3,38,40,223,220,0,9,43,3,55,165,25
3366,SYANGJA,43002,TRI-SHAHEED MA VI SIRUBARI PANCHAMUL,26,40,36,22,5,52,62,61,0,7,15,0,22,39,36
2002,KATHMANDU,29181,TRI-SHAKTI HIGH SCHOOL DILLIBAZAR,6,60,67,45,53,56,11,11,0,8,3,0,11,0,100
2723,CHITWAN,34055,TRIVENI BARAH MA VI MUGLING,28,44,43,26,41,45,32,31,0,2,12,2,16,15,52
4839,KAILALI,73064,TRIVENI MA VI BADHIGAUN SUGARKHAL,20,49,34,2,42,36,30,30,0,3,4,0,7,23,23
904,UDAYAPUR,14004,TRIVENI MA VI KATARI,40,47,44,42,51,49,140,139,1,45,51,6,103,36,74
4165,RUKUM,54009,TRIVENI MA VI SIMRUTU RUNGHA,20,40,14,22,36,32,85,82,0,0,4,0,4,78,5
2234,KATHMANDU,29429,TRIVENI SADAN ENGLISH SECONDARY SCHOOL JH,6,6,6,4,5,49,6,6,0,3,2,0,5,1,83
4451,DAILEKH,65013,TRIVENI SANGAM MA VI CHUPRA,19,39,18,15,43,39,47,45,0,1,5,0,6,39,13
337,SANKHUWASAB,5015,TRIWENI MA VI BARAHBISE,27,51,36,41,52,46,19,19,0,3,10,0,13,6,68
2012,KATHMANDU,29194,TRIYOG HIGH SCHOOL BATTISPUTALI,7,67,86,48,60,61,52,52,13,38,1,0,52,0,100
903,UDAYAPUR,14003,TRIYUGA MA VI GAIGHAT BAZAR,26,47,20,26,42,37,151,151,0,10,27,1,38,113,25
2045,KATHMANDU,29231,TRUNGRAM INTERNATIONAL ACADEMY HATTIGAUN,61,57,71,49,57,5,27,27,1,23,3,0,27,0,100
4309,DANG,58034,TULASI AWASIYA MA VI TULASIPUR,67,7,68,51,65,56,83,83,6,76,1,0,83,0,100
444,DHANKUTA,7050,TULASI MEHAR MEMORIAL ENG BOARDING SCHOO,48,59,53,39,53,37,10,10,0,6,4,0,10,0,100
2639,MAKWANPUR,33039,TULASI MEHAR MEMORIAL ENGLISH AWASIYA MA V,60,54,79,37,58,51,14,14,1,10,2,0,13,1,93
1030,SIRAHA,16015,TULASIRAM SATYABHAMA DOTEL MA VI BISHNUPU,28,36,32,3,37,3,156,155,0,4,60,5,69,86,45
4212,ROLPA,55025,TULSI ENGLISH BOARDING HIGH SCHOOL LIWANG,51,63,56,4,55,51,15,15,0,14,1,0,15,0,100
1949,KATHMANDU,29126,TYOUDA MA VI TYOUDA TALACHHI,28,27,39,28,23,3,31,19,0,11,6,0,17,0,89
3650,GULMI,46003,UDAY MA VI SHANTIPUR,2,46,19,22,42,43,90,88,0,5,9,0,14,74,16
2484,LALITPUR,32097,UDAYA KHARKA MA VI CHAPAGAUN,45,59,71,4,57,52,21,21,0,16,5,0,21,0,100
5027,KANCHANPUR,77038,UDAYA MA VI BANK,20,45,25,3,27,4,53,53,0,1,3,0,4,49,8
4929,BAITADI,75027,UDAYA MA VI CHUWAGANSUR,30,54,38,33,45,45,12,12,0,0,10,0,10,2,83
3357,TANAHUN,42100,UDAYA MA VI VYAS-8 THULOTAR,24,44,16,18,38,46,21,21,0,0,3,0,3,18,14
948,UDAYAPUR,14048,UDAYAPUR ENGLISH SCHOOL TRI NA PA-2,53,54,61,41,7,5,35,35,1,31,2,0,34,1,97
945,UDAYAPUR,14045,UDAYASI ENGLISH BOARDING SCHOOL JALJALE,58,6,59,40,67,53,33,33,4,23,2,0,29,4,88
4920,BAITADI,75018,UDAYDEV MA VI KIMTOLI,15,41,32,3,5,37,26,26,0,0,2,1,3,23,12
3591,PALPA,45026,UDBUDDHA MA VI PURWAKHOLA,24,37,2,20,34,39,95,95,0,1,13,1,15,79,16
4962,DANDELDHURA,76008,UGRATARA MA VI POKHARA AMARGADHI,2,41,23,22,34,34,74,74,0,2,9,2,13,61,18
3800,RUPANDEHI,48015,UJIR SINGH MA VI BUTWAL,32,52,49,3,48,51,11,11,0,4,6,0,10,1,91
3563,NAWALPARASI,44097,UJJWAL SHISHU ENGLISH SCHOOL TRIVENI,55,55,51,4,63,54,28,28,0,16,4,1,21,7,75
2042,KATHMANDU,29228,UJJWAL SHISHU NIKETAN ACADEMY MA VI PANGA K,63,60,88,53,51,49,22,22,3,19,0,0,22,0,100
2613,MAKWANPUR,33013,UJJWAL SHISHU NIKETAN MA VI HETAUNDA,58,64,82,45,61,6,28,28,7,18,3,0,28,0,100
1964,KATHMANDU,29141,UJJWAL VIDHYA VIKASH AWASIYA MA VI NAIKAP,44,40,59,38,34,35,21,20,0,4,12,0,16,4,80
2466,LALITPUR,32078,UMA MAHESHWAR AWASIYA MA VI TIKHEDEWAL,56,60,91,48,53,56,16,16,1,15,0,0,16,0,100
4259,PYUTHAN,57016,UMA MAHESWARI MA VI SARI,36,42,39,30,43,44,17,17,0,0,12,1,13,4,76
1955,KATHMANDU,29132,UMA MAHESWOR AWASIYA MA VI KULESHWOR,52,57,73,5,49,50,12,12,0,8,3,0,11,1,92
1701,KAVREPALANC,27085,UMA SAHA SHIKSHYALAYA MA VI CHANDENI,3,40,36,27,33,37,26,26,0,1,10,4,15,11,58
352,SANKHUWASAB,5030,UMLING MA VI MADI MULKHARKA,22,50,28,28,48,46,14,14,0,0,7,0,7,7,50
4979,DANDELDHURA,76025,UNIKOT MA VI GANGKHET,22,4,2,2,32,34,2,2,0,0,0,0,0,2,000
2747,CHITWAN,34079,UNIQUE ACADEMY SWARNIMBASTI RATNAGAR,60,58,79,54,68,62,55,55,10,45,0,0,55,0,100
4827,KAILALI,73052,UNITED SCHOLARS' ACADEMY ENGLISH AWASIYA,0,45,45,30,42,42,44,44,0,8,15,4,27,17,61
2587,LALITPUR,32206,UNITED SCHOOL SATDOBATO,63,65,85,5,60,60,31,31,2,29,0,0,31,0,100
1551,NUWAKOT,25061,UNIVERSAL BOARDING SCHOOL NARJAMANDAP-2,58,66,80,51,60,52,10,10,0,10,0,0,10,0,100
3564,NAWALPARASI,44098,UNIVERSAL CAMBRIDGE ENGLISH SCHOOL JAHADA,46,57,51,35,58,57,27,27,0,17,5,0,22,5,81
2340,KATHMANDU,29543,UNIVERSAL COLLEGE PREPARATORY SCHOOL BAL,64,63,92,55,54,53,29,29,8,21,0,0,29,0,100
2058,KATHMANDU,29244,UNIVERSAL ENGLISH BOARDING HIGH SCHOOL DH,55,60,82,53,50,53,36,36,5,29,2,0,36,0,100
2559,LALITPUR,32177,UNIVERSAL ENGLISH SCHOOL BHOLAKHEL,48,55,72,4,48,54,10,9,2,5,2,0,9,0,100
4513,SURKHET,66038,USHA BAL VATIKA BOARDING SCHOOL BIRENDRAN,53,58,50,38,39,46,83,83,0,40,27,0,67,16,81
4017,BAGLUNG,52001,UTTAR GANGA MA VI BURTIBANG,25,48,29,4,37,46,52,52,0,2,15,1,18,34,35
1548,NUWAKOT,25058,UTTARGAYA PUBLIC ENGLISH SCHOOL ANGITAR N,0,61,64,39,48,5,9,9,0,4,0,0,4,5,44
1860,KATHMANDU,29034,V. S. NIKETAN HIGHER SECONDARY SCHOOL ALOK,64,63,85,47,55,61,165,164,25,133,4,0,162,2,99
4118,PARBAT,53028,VAHAKI MA VI VAHAKI CHILAUNEKHARKA,2,45,34,3,46,40,48,48,0,0,19,0,19,29,40
3783,ARGHAKHANCH,47054,VAIDYANATH MA VI HANSAPUR BAMRUK,28,38,29,24,40,5,40,40,0,3,4,2,9,31,23
1969,KATHMANDU,29147,VAISHNABI MA VI BHAJANGAL KIRTIPUR,3,40,55,28,47,45,30,29,0,5,17,1,23,6,79
2518,LALITPUR,32134,VALLEY ENGLISH SECONDARY BOARDING SCHOOL,60,69,84,51,59,56,15,15,4,11,0,0,15,0,100
2097,KATHMANDU,29284,VALLEY PUBLIC BOARDING SCHOOL GOLFUTAR,54,59,78,58,47,41,47,47,2,40,4,0,46,1,98
2489,LALITPUR,32102,VALLEY PUBLIC MA VI LAMATAR,58,55,72,58,49,47,15,15,2,10,2,0,14,1,93
2756,CHITWAN,34088,VALMIKI SHIKSHA SADAN BAIDIKNAGAR,61,6,69,34,60,56,61,61,7,38,8,0,53,8,87
2118,KATHMANDU,29309,VENUS ENGLISH SCHOOL SINAMANGAL,6,57,71,45,40,5,20,20,1,14,2,0,17,3,85
3086,LAMJUNG,40052,VIDDHYA JYOTI MA VI TARKU KHAHARE,34,52,41,34,50,4,16,16,0,4,6,0,10,6,63
4697,ACHHAM,71003,VIDDHYA MANDIR MA VI BINAYAK,25,52,38,32,41,42,104,104,0,2,33,1,36,68,35
2754,CHITWAN,34086,VIDDYA BIKASH ENGLISH BOARDING SCHOOL LANK,56,61,75,46,58,48,33,33,3,28,2,0,33,0,100
2255,KATHMANDU,29454,VIDHYA AARJAN ENGLISH SCHOOL MULPANI,58,63,87,5,45,52,29,29,2,26,1,0,29,0,100
1812,BHAKTAPUR,28088,VIDHYA ARJAN ENGLISH BOARDING SCHOOL BHIMS,6,65,90,58,66,55,11,11,4,7,0,0,11,0,100
3071,LAMJUNG,40036,VIDHYA BIKASH AWASIYA MA VI BESHISHAHAR,47,46,45,23,36,4,43,43,0,7,14,1,22,21,51
4506,SURKHET,66030,VIDHYA JYOTI MA VI BABIYACHAUR,3,45,26,20,35,39,29,29,0,0,8,1,9,20,31
4028,BAGLUNG,52012,VIDHYA MANDIR MA VI BAGLUNGBAZAR,26,52,40,3,47,5,58,57,0,9,18,1,28,29,49
1920,KATHMANDU,29095,VIDHYA MANDIR MA VI NAIKAP,30,46,42,29,34,41,62,52,0,14,29,1,44,8,85
4347,DANG,58074,VIDHYA NILKANTHA SECONDARY SCHOOL GHORAH,52,48,39,24,40,39,14,14,0,1,8,0,9,5,64
4722,ACHHAM,71029,VIDHYA PRAVODHINI MA VI GHODASAIN,13,38,3,22,31,4,32,31,0,0,1,0,1,30,3
2588,LALITPUR,32207,VIDHYA PUNJA ENGLISH SCHOOL LAMATAR-8,61,60,84,63,61,48,16,15,1,14,0,0,15,0,100
2954,PARSA,37056,VIDHYA SADAN SECONDARY SCHOOL MURLI-15 BIR,5,38,66,5,53,5,2,2,0,1,1,0,2,0,100
1704,KAVREPALANC,27088,VIDHYA SAGAR ENGLISH MA VI BHOLAKHA BANEPA,63,60,79,52,55,54,55,55,2,48,3,0,53,2,96
2952,PARSA,37054,VIDHYA SAGAR SECONDARY SCHOOL CHHAPKAIYA,47,46,72,38,5,45,8,8,0,4,4,0,8,0,100
1766,BHAKTAPUR,28041,VIDHYA VIKASH AWASIYA MA VI JAGATI,63,61,79,5,64,53,70,70,19,46,3,0,68,2,97
71,PANCHTHAR,2035,VIDYA BARDAN ENGLISH BOARDING SCHOOL PHIDI,37,41,51,37,47,49,33,33,0,13,14,0,27,6,82
2082,KATHMANDU,29268,VIDYA BYAYAM ENGLISH MA VI GOKARNA JORPATI-,6,6,85,4,64,54,20,20,6,13,1,0,20,0,100
4605,BARDIA,68012,VIDYA JYOTI MA VI KANTHAPUR,35,48,26,33,41,46,50,50,1,3,11,1,16,34,32
2771,CHITWAN,34110,VIDYA MEMORIAL SCHOOL BIRENDRANAGAR-2,45,6,64,42,69,54,23,23,2,14,7,0,23,0,100
2557,LALITPUR,32175,VIDYA SADAN SCHOOL KANIBAHAL,53,54,6,42,47,59,19,19,2,7,10,0,19,0,100
2546,LALITPUR,32164,VIDYA SAGAR BOARDING SCHOOL GODAVARI,56,69,61,36,5,47,24,24,1,14,8,0,23,1,96
618,MORANG,9123,VIDYAJYOTI BOARDING SCHOOL URLABARI MANGA,5,51,54,36,48,39,26,26,0,10,14,1,25,1,96
4111,PARBAT,53021,VIDYAJYOTI MA VI MALLAJ,30,42,33,20,4,46,86,86,0,0,33,3,36,50,42
4267,PYUTHAN,57025,VIDYANANDA MA VI GOTHIBANG JUDAPATA,30,43,35,26,35,31,15,15,0,0,5,7,12,3,80
1738,BHAKTAPUR,28011,VIDYARTHI NIKETAN MA VI DURBAR AREA SAKOTHA,37,50,44,28,45,45,26,26,0,5,8,0,13,13,50
2889,BARA,36056,VIDYASAGAR BOARDING SCHOOL NIJGADH,66,52,7,39,64,56,11,11,0,7,0,0,7,4,64
2247,KATHMANDU,29443,VIDYODAYA ENGLISH SCHOOL DALLU,65,59,77,38,57,5,18,18,1,14,2,0,17,1,94
452,BHOJPUR,8002,VIDYODAYA MA VI TAKSAR,3,4,17,30,5,43,107,107,0,3,16,0,19,88,18
329,SANKHUWASAB,5007,VIDYODAYA SAN MA VI MALTA,25,46,19,27,42,45,14,14,0,0,2,1,3,11,21
3265,KASKI,41169,VIEW POINT BOARDING SCHOOL TUTUNGA POKHA,60,51,60,5,66,53,11,11,0,10,1,0,11,0,100
5025,KANCHANPUR,77036,VIJAY MA VI VIKASHBHIMBASTI,20,46,30,25,38,41,33,33,0,2,4,1,7,26,21
1875,KATHMANDU,29050,VIJAY MEMORIAL MA VI DILLIBAZAR,41,43,53,31,48,50,100,100,2,21,49,2,74,26,74
2128,KATHMANDU,29319,VIJAYA AWASIYA MA VI SAMAKHUSHI,6,62,9,49,63,53,3,3,0,3,0,0,3,0,100
4435,JAJARKOT,64016,VIJAYA MA VI CHHIPRENA KAFALCHAUR,2,38,14,13,29,30,35,35,0,0,0,0,0,35,000
3749,ARGHAKHANCH,47017,VIJAYA MA VI DIBHARNA,26,46,29,27,37,42,117,117,0,2,50,1,53,64,45
4440,DAILEKH,65002,VIJAYA MA VI DULLU,26,44,21,21,34,40,102,102,0,5,20,2,27,75,26
3554,NAWALPARASI,44088,VIJAYA SAMUDAYIK SIKSHA SADAN GAINDAKOT,57,61,68,50,62,58,30,30,2,23,4,0,29,1,97
4968,DANDELDHURA,76014,VIJAYA SHAINI MA VI CHAMA,16,42,34,25,40,36,33,33,0,1,3,0,4,29,12
678,SUNSARI,10014,VIJAYAPUR HIGHER SECONDARY SCHOOL DHARAN,58,6,66,6,72,55,82,82,16,66,0,0,82,0,100
4519,SURKHET,66044,VIJAYASHWARI MA VI HARIHARPUR,26,43,18,27,55,45,8,8,0,0,3,0,3,5,38
604,MORANG,9109,VINAYAK BOARDING SECONDARY SCHOOL MILLSA,56,52,57,45,55,45,38,38,0,21,15,0,36,2,95
1300,DHANUSHA,20080,VINAYAK ENGLISH BOARDING SCHOOL DHANUSHA,41,53,6,36,59,47,41,41,0,21,13,0,34,7,83
2317,KATHMANDU,29519,VINAYAK ENGLISH SCHOOL CHABHIL,66,67,91,44,61,54,10,10,3,7,0,0,10,0,100
1810,BHAKTAPUR,28086,VINAYAK SHIKSHA NIKETAN ENGLISH SCHOOL CHA,65,66,8,61,68,53,33,33,11,22,0,0,33,0,100
2980,GORKHA,38019,VINDHYABASINEE MA VI NARESHOR BHOGTENI,38,57,36,30,48,48,62,62,0,10,28,1,39,23,63
3177,KASKI,41080,VINDHYASWORI BOARDING SCHOOL MOHARIYATOL,63,52,68,54,69,58,42,42,6,36,0,0,42,0,100
3582,PALPA,45017,VISHNU MA VI POKHARATHOK,26,42,27,24,38,37,49,49,0,5,11,3,19,30,39
3518,NAWALPARASI,44050,VISHWA JYOTI ENGLISH BOARDING SCHOOL PRAG,61,49,63,36,63,52,56,56,2,38,11,0,51,5,91
454,BHOJPUR,8004,VISHWA PREMI MA VI YAKU,15,36,20,2,44,32,36,36,0,0,1,0,1,35,3
838,KHOTANG,12035,VISHWAJYOTI MA VI LAMIDANDA,29,42,19,3,54,37,48,48,0,2,6,1,9,39,19
4137,PARBAT,53047,VISHWO JYOTI MA VI PAKHAPANI SIMLE,22,34,28,37,48,40,15,15,0,0,3,1,4,11,27
2336,KATHMANDU,29538,VISION ACADEMY MA VI BALAJU,33,40,31,3,40,36,48,48,0,3,15,1,19,29,40
1838,KATHMANDU,29011,VISWA NIKETAN UCHCHA MA VI TRIPURESWOR,44,50,7,38,52,44,124,124,4,55,51,3,113,11,91
1545,NUWAKOT,25055,VRIKUTI MA VI MADANPUR,27,44,36,28,35,4,32,32,0,4,8,5,17,15,53
3312,TANAHUN,42046,VYASDIBYA JYOTI BOARDING MA VI DAMAULI,67,56,69,53,62,54,15,15,2,13,0,0,15,0,100
3702,GULMI,46055,WAGLA MA VI WAGLA,27,43,3,3,41,4,41,41,0,0,18,0,18,23,44
3503,NAWALPARASI,44035,WAKWANI MA VI JARGAHA,23,40,24,25,37,48,56,56,0,3,10,1,14,42,25
333,SANKHUWASAB,5011,WANA MA VI WANA,19,46,19,25,52,41,51,51,0,2,4,0,6,45,12
4588,BANKE,67057,WATER PARK ENGLISH MEDIUM HIGH SCHOOL NEP,45,44,30,36,43,35,16,15,0,3,5,0,8,6,53
2019,KATHMANDU,29202,WEST POINT HIGH SCHOOL THANKOT,60,66,80,54,63,54,70,70,5,64,0,0,69,1,99
2598,LALITPUR,32218,WEST WING SECONDARY SCHOOL LUBHU,61,57,81,59,6,50,18,18,2,14,1,0,17,1,94
4574,BANKE,67041,WEST ZONE ENGLISH MEDIUM HIGH SCHOOL NEPA,56,47,63,42,50,45,35,35,0,22,11,0,33,2,94
801,SOLUKHUMBU,11034,WHITE HILLS ENGLISH SECONDARY BOARDING SC,0,51,50,36,6,59,10,10,0,4,5,0,9,1,90
1902,KATHMANDU,29077,WHITEFIELD HIGHER SECONDARY SCHOOL CHHET,56,6,79,44,61,45,70,70,3,59,6,0,68,2,97
2201,KATHMANDU,29395,WILSON ACADEMY SWAYAMBHU,62,48,62,37,51,42,18,18,0,11,7,0,18,0,100
1787,BHAKTAPUR,28062,WISE LAND SECONDRY ENGLISH BOARDING SCHO,61,58,81,48,62,55,58,58,17,35,6,0,58,0,100
3558,NAWALPARASI,44092,WISE VISION SECONDARY ENGLISH BOARDING SCH,63,50,6,37,65,57,13,13,0,8,5,0,13,0,100
291,JHAPA,4138,WONDERLAND ENGLISH BOARDING SCHOOL BANIY,25,50,37,31,63,42,19,19,0,5,5,0,10,9,53
1014,SAPTARI,15060,WORLD VISION MODERN SCHOOL RAJBIRAJ,29,6,34,33,49,39,35,35,0,6,15,0,21,14,60
2320,KATHMANDU,29522,XAVIER S PUBLIC SCHOOL NAYABANESHWAR,53,55,58,36,49,4,23,23,0,11,10,0,21,2,91
1237,DHANUSHA,20014,YADAV MA VI BELHI,16,36,22,19,25,30,70,70,0,0,7,0,7,63,10
3531,NAWALPARASI,44064,YADAV MA VI TAMASPUR NAWALPUR,26,54,25,25,46,55,17,17,0,1,5,0,6,11,35
2116,KATHMANDU,29306,YAGYA GARGI VIDYAPEETH MA VI RANIBARI SAMAK,57,55,64,34,34,48,5,5,0,4,0,0,4,1,80
2790,RAUTAHAT,35007,YAMUNA MAI MA VI JHUNKHUNMA,24,4,26,20,30,33,189,189,1,6,25,10,42,147,22
4186,RUKUM,54030,YAMUNA NANDA NAMUNA MA VI MUSIKOT SERIGAU,26,43,2,27,42,33,75,74,0,2,25,1,28,46,38
1255,DHANUSHA,20032,YANGYA BALKYA SAN MA VI GYANKUP,25,47,28,24,42,39,11,10,0,0,4,0,4,6,40
892,OKHALDHUNGA,13031,YASAM MA VI YASAM,23,44,19,31,59,34,35,35,0,0,5,1,6,29,17
2210,KATHMANDU,29404,YASHASVI SECONDARY SCHOOL SITAPAILA,52,62,5,28,48,42,18,18,0,7,5,0,12,6,67
4702,ACHHAM,71008,YASHODA MA VI NETAKOT,11,39,18,30,40,33,48,46,0,0,4,1,5,41,11
2535,LALITPUR,32152,YASHODHARA BOUDDHA MA VI THAINA,35,56,50,29,48,46,29,29,0,5,17,1,23,6,79
455,BHOJPUR,8005,YASHODHARA MA VI TAKSAR,27,40,20,32,46,38,87,86,0,11,2,0,13,73,15
3924,KAPILVASTU,49005,YASHODHARA MA VI TOULIHAWA,34,38,47,33,53,4,10,10,0,1,8,0,9,1,90
1321,MAHOTTARI,21011,YOG KUMAR MA VI BALABA SARPALLO,2,32,31,25,37,32,95,95,0,3,16,4,23,72,24
3973,MUSTANG,50006,YOGENDRA MA VI TUKUCHE,30,44,44,23,39,45,8,8,0,0,4,0,4,4,50
4563,BANKE,67030,YOGINI MA VI GOUGHAT,32,63,38,32,51,44,32,32,0,3,17,0,20,12,63
2090,KATHMANDU,29276,YOUNG HEARTS BOARDING HIGH SCHOOL MITRAP,64,64,80,5,50,50,30,30,1,29,0,0,30,0,100
2770,CHITWAN,34109,YOUWA MA VI DIBYANAGAR-8,34,63,6,3,48,51,43,43,0,16,21,0,37,6,86
2386,KATHMANDU,29593,YUBA SAHAVAGITA SECONDARY SCHOOL SITAPAIL,42,57,59,46,5,5,20,20,0,9,7,0,16,4,80
4599,BARDIA,68006,YUBAK MA VI JOGIGAUN,27,41,15,2,30,33,129,129,0,2,5,4,11,118,9
4547,BANKE,67014,YUDDHA SANSKRIT MA VI NEPALGUNJ,31,39,20,17,4,32,10,10,0,0,2,0,2,8,20
5046,KANCHANPUR,77058,YUG JYOTI ACADEMY TRIBHUWANBASTI-2,52,52,64,4,43,43,21,21,0,12,4,0,16,5,76
2503,LALITPUR,32119,YUWA PRATIBHA VIDHYA MANDIR KHOKANA,43,54,63,29,47,52,25,25,0,8,12,0,20,5,80
